,location_id,unit_count,bsl_flag,building_type_code,land_use_code,address_confidence_code,county_geoid,block_geoid_x,h3_9,latitude,longitude,fcc_rel,frn,provider_id,brand_name,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid_y,h3_res8_id,geometry
3634,1293503336,1,True,B,3,2,26033,260339711002053,89276e12063ffff,45.99912734,-83.73061276,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1207fffff,POINT (-83.73061276 45.99912734)
3635,1293503337,1,True,B,2,2,26033,260339711002071,89276e12233ffff,45.99944737,-83.74944564,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002071,88276e1223fffff,POINT (-83.74944564 45.99944737)
3636,1293503338,1,True,R,1,2,26033,260339711002071,89276e12207ffff,45.99943637,-83.75093979,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002071,88276e1221fffff,POINT (-83.75093979 45.99943637)
3637,1293503339,1,True,R,1,2,26033,260339711002071,89276e122a7ffff,45.99921635,-83.74083978,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002071,88276e122bfffff,POINT (-83.74083978 45.99921635)
3638,1293503341,1,True,R,1,2,26033,260339711002053,89276e1204fffff,46.00496682,-83.73813951,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1205fffff,POINT (-83.73813951 46.00496682)
3639,1293503342,1,True,R,1,2,26033,260339711002053,89276e12063ffff,46.00204763,-83.7300897,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1207fffff,POINT (-83.73008969999999 46.00204763)
3640,1293503343,1,True,B,3,2,26033,260339711002071,89276e122a7ffff,45.99918134,-83.7390126,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002071,88276e122bfffff,POINT (-83.7390126 45.99918134)
3641,1293503344,1,True,R,1,2,26033,260339711002071,89276e12217ffff,46.00530796,-83.75167886,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711002071,88276e1221fffff,POINT (-83.75167886 46.00530796)
3642,1293503345,2,True,X,3,2,26033,260339711002048,89276e122a7ffff,45.99846227,-83.73816251,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002048,88276e122bfffff,POINT (-83.73816251 45.99846227)
3643,1293503346,1,True,B,3,2,26033,260339711002071,89276e1223bffff,45.99935236,-83.75257395,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711002071,88276e1223fffff,POINT (-83.75257395 45.99935236)
3644,1293503347,1,True,R,1,1,26033,260339711002053,89276e1206bffff,45.99959038,-83.73232893,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1207fffff,POINT (-83.73232892999999 45.99959038)
3645,1293503351,1,True,R,1,2,26033,260339711001056,89276e122afffff,45.99841827,-83.74547324,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711001056,88276e122bfffff,POINT (-83.74547324 45.99841827)
3646,1293503352,1,True,B,3,2,26033,260339711002071,89276e12207ffff,45.99930636,-83.75211791,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002071,88276e1221fffff,POINT (-83.75211791 45.99930636)
3647,1293503353,1,True,R,1,3,26033,260339711002071,89276e12287ffff,46.00590792,-83.74389008,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711002071,88276e1229fffff,POINT (-83.74389008 46.00590792)
3648,1293503354,1,True,R,1,1,26033,260339711002053,89276e122a7ffff,45.99922135,-83.73821252,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e122bfffff,POINT (-83.73821252 45.99922135)
3649,1293503355,1,True,R,1,2,26033,260339711002053,89276e1206bffff,45.99956838,-83.73434013,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1207fffff,POINT (-83.73434013000001 45.99956838)
3650,1293503356,1,True,R,1,1,26033,260339711002053,89276e1206bffff,45.99966239,-83.73314001,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1207fffff,POINT (-83.73314001 45.99966239)
3651,1293503357,1,True,R,1,2,26033,260339711002053,89276e1204fffff,46.00519694,-83.73760646,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002053,88276e1205fffff,POINT (-83.73760645999999 46.00519694)
3652,1293503358,1,True,B,3,2,26033,260339711001056,89276e122afffff,45.99864029,-83.74480618,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711001056,88276e122bfffff,POINT (-83.74480618 45.99864029)
3653,1057529069,1,True,R,1,2,26095,260959601002028,8927636a2abffff,46.34990132,-85.51650135,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601002028,8827636a2bfffff,POINT (-85.51650135 46.34990132)
3654,1057529083,1,True,R,1,2,26095,260959602001010,89276341b93ffff,46.66927235,-85.61177387,12312023,2776599,130607,Jamadots Internet,10,50,4,1,X,MI,260959602001010,88276341b9fffff,POINT (-85.61177386999999 46.66927235)
3655,1057529085,1,True,R,1,2,26095,260959601001027,8927636a287ffff,46.35513794,-85.51438913,12312023,2776771,130077,AT&T Inc,10,0,0,1,X,MI,260959601001027,8827636a29fffff,POINT (-85.51438913 46.35513794)
3656,1057529088,1,True,R,1,2,26095,260959601001027,8927636a287ffff,46.35511794,-85.51484518,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601001027,8827636a29fffff,POINT (-85.51484517999999 46.35511794)
3657,1057529090,1,True,R,1,1,26095,260959601003022,8927636a363ffff,46.32706213,-85.51067376,12312023,2776771,130077,AT&T Inc,10,0,0,1,X,MI,260959601003022,8827636a37fffff,POINT (-85.51067376 46.32706213)
3658,1057529098,1,True,R,1,1,26095,260959601003012,8927636a30fffff,46.33285161,-85.50480118,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601003012,8827636a31fffff,POINT (-85.50480118 46.33285161)
3659,1293503359,1,True,R,1,2,26033,260339711001056,89276e122afffff,45.99857028,-83.74393909,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711001056,88276e122bfffff,POINT (-83.74393909 45.99857028)
3660,1293503360,1,True,R,1,1,26033,260339711002048,89276e1206fffff,45.99856028,-83.73111781,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002048,88276e1207fffff,POINT (-83.73111781 45.99856028)
3661,1293503361,1,True,R,1,1,26033,260339711001056,89276e123cfffff,45.99053248,-83.73977367,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711001056,88276e123dfffff,POINT (-83.73977367000001 45.99053248)
