,location_id,unit_count,bsl_flag,building_type_code,land_use_code,address_confidence_code,county_geoid,block_geoid_x,h3_9,latitude,longitude,fcc_rel,frn,provider_id,brand_name,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid_y,h3_res8_id,geometry
749,1057529269,1,True,R,1,2,26095,260959601002004,8927636a2b7ffff,46.35150858,-85.50764046,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002004,8827636a2bfffff,POINT (-85.50764046 46.35150858)
750,1057529272,1,True,B,2,3,26095,260959601001013,8927636a2b3ffff,46.35510794,-85.5110348,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001013,8827636a2bfffff,POINT (-85.5110348 46.35510794)
751,1057529274,1,True,B,3,2,26095,260959601003029,89276368517ffff,46.31405183,-85.51027872,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003029,8827636851fffff,POINT (-85.51027872 46.31405183)
752,1057529280,1,True,R,1,2,26095,260959601003022,8927636a36fffff,46.32537896,-85.5100627,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003022,8827636a37fffff,POINT (-85.51006270000001 46.32537896)
753,1057529281,1,True,B,3,2,26095,260959601002002,8927636a3d3ffff,46.34707113,-85.5060903,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002002,8827636a3dfffff,POINT (-85.5060903 46.34707113)
754,1057529282,14,True,X,1,2,26095,260959601003001,8927636a30bffff,46.33487281,-85.50935163,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003001,8827636a31fffff,POINT (-85.50935163 46.33487281)
755,1057529289,1,True,R,1,2,26095,260959601002017,8927636a2a7ffff,46.34891622,-85.51119581,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002017,8827636a2bfffff,POINT (-85.51119581 46.34891622)
756,1057529297,1,True,R,1,2,26095,260959601001039,8927636a07bffff,46.35257768,-85.50328902,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001039,8827636a07fffff,POINT (-85.50328902 46.35257768)
757,1057529300,1,True,R,1,2,26095,260959601001027,8927636a287ffff,46.35535296,-85.51368406,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001027,8827636a29fffff,POINT (-85.51368406 46.35535296)
758,1057529309,1,True,B,2,2,26095,260959601002011,8927636a06bffff,46.34822725,-85.50288998,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002011,8827636a07fffff,POINT (-85.50288998000001 46.34822725)
759,1057529310,7,True,R,1,2,26095,260959601003003,8927636a23bffff,46.34594192,-85.5210238,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003003,8827636a23fffff,POINT (-85.52102379999999 46.34594192)
760,1057529315,1,True,R,1,2,26095,260959601004136,8927636a067ffff,46.34700113,-85.49723442,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601004136,8827636a07fffff,POINT (-85.49723442 46.34700113)
761,1057529317,1,True,R,1,3,26095,260959601001007,8927636a287ffff,46.35525095,-85.51550625,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001007,8827636a29fffff,POINT (-85.51550625 46.35525095)
762,1057529318,2,True,X,2,2,26095,260959601001011,8927636a287ffff,46.35614104,-85.51248994,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001011,8827636a29fffff,POINT (-85.51248993999999 46.35614104)
763,1057529321,1,True,R,1,2,26095,260959601003021,8927636a367ffff,46.326731,-85.50675637,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003021,8827636a37fffff,POINT (-85.50675637000001 46.326731)
764,1057529327,1,True,B,3,2,26095,260959601003001,8927636a2a7ffff,46.34626205,-85.50876257,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003001,8827636a2bfffff,POINT (-85.50876257 46.34626205)
765,1057529328,1,True,R,1,2,26095,260959601003020,8927636a377ffff,46.32785111,-85.50483418,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003020,8827636a37fffff,POINT (-85.50483418 46.32785111)
766,1057529332,1,True,R,1,2,26095,260959601002024,8927636a2a7ffff,46.34892622,-85.50943964,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002024,8827636a2bfffff,POINT (-85.50943964 46.34892622)
767,1057529333,1,True,B,2,2,26095,260959601001011,8927636a287ffff,46.35660109,-85.51282398,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001011,8827636a29fffff,POINT (-85.51282397999999 46.35660109)
